refSeqname	GeneName	pos	.Lgr5+_FPKM	Lgr5-_FPKM
NM_001168577	Nat2	chr8:70018773-70026477	0	5.74923
NM_010874	Nat2	chr8:70018773-70026477	0	0.076
NM_008674	Nat3	chr8:70047752-70072526	0	0
NM_028182	Sh2d4a	chr8:70800426-70871603	7.54828	1.94749
NM_027590	Ints10	chr8:71317852-71351543	8.32017	7.3728
NM_008509	Lpl	.	.	.
NM_007509	Atp6v1b2	chr8:71561606-71637616	18.9108	73.0244
NM_199364	Lzts1	chr8:71659401-71664852	0	0
NM_001013379	Zfp930	chr8:71732944-71754438	1.06751	0
NM_172491	D130040H23Rik	chr8:71794978-71827274	0	0
NR_038043	Gm10033	chr8:71894923-71919443	2.07422	2.38431
NR_038044	Gm10033	chr8:71894923-71919443	1.81047	1.55768
NM_001045553	Zfp868	chr8:72134552-72149447	2.16333	4.05876
NM_172754	Zfp868	chr8:72134552-72149447	1.08465	3.12428
NM_001177527	Zfp964	chr8:72178454-72188352	0	0
NM_181274	Zfp869	chr8:72229036-72240801	2.11537	0.174576
NM_001039965	Zfp869	chr8:72229036-72240801	1.13295	2.8067
NM_001039967	Zfp869	chr8:72229036-72240801	0.00117356	0.195883
NM_001200023	Zfp963	chr8:72265537-72273861	3.25817	3.36822
NM_177899	Zfp866	chr8:72285222-72298810	6.18932	6.2837
NM_133224	Atp13a1	chr8:72315061-72331647	56.2242	19.3657
NM_198101	Gmip	chr8:72332585-72345769	4.67203	10.0981
NM_001024954	Pbx4	chr8:72356602-72396191	0	2.56058
NM_026818	Cilp2	chr8:72404264-72411291	0	0
NM_023312	Ndufa13	chr8:72418080-72427417	10.0543	5.60062
NM_032004	Tssk6	chr8:72418080-72427417	0	0
NM_001167939	Mau2	chr8:72540021-72566633	4.50602	4.44278
NM_028993	Mau2	chr8:72540021-72566633	13.4051	9.54024
NM_027481	Sugp1	chr8:72566711-72595852	8.55358	5.69763
NM_181540	Tm6sf2	chr8:72596830-72603951	59.4283	287.126
NM_007789	Ncan	chr8:72616983-72644743	0	0
NM_001025589	Rfxank	chr8:72654704-72663096	1.78844	2.54945
NM_011266	Rfxank	chr8:72654704-72663096	3.51791	0.38141
NM_001025586	Nr2c2ap	chr8:72654704-72663096	0.0920289	0.458189
NM_001025587	Nr2c2ap	chr8:72654704-72663096	6.72936	17.2882
NM_001145552	2310045N01Rik	chr8:72663611-72671159	15.947	13.363
NM_001045484	Mef2b	chr8:72676676-72691387	0	0
NM_008578	Mef2b	chr8:72676676-72691387	0	0
NM_145597	Tmem161a	chr8:72696309-72707562	8.11856	2.3854
NM_001007570	Slc25a42	chr8:72708238-72736180	32.2301	22.4275
NM_001168290	Sugp2	chr8:72744091-72787004	4.98128	0.03931
NM_172755	Sugp2	chr8:72744091-72787004	2.06871	3.99781
NM_001146153	Homer3	chr8:72806897-72826351	0.00325426	0.196266
NM_011984	Homer3	chr8:72806897-72826351	1.34037	8.82146
NM_001024922	Ddx49	chr8:72806897-72826351	25.0334	1.59108
NM_021538	Cope	chr8:72826683-72836889	40.1175	60.6421
NM_001163282	Gdf1	chr8:72839673-72877172	0	0
NM_138647	Lass1	.	.	.
NM_008107	Gdf1	.	.	.
NM_016685	Comp	chr8:72897446-72905965	0	0
NM_001004062	Crtc1	chr8:72906256-72963472	18.0525	3.76719
NM_001122830	Klhl26	chr8:72974126-73000842	1.84178	1.1467
NM_178771	Klhl26	chr8:72974126-73000842	4.22826	2.62269
NM_182991	Tmem59l	chr8:73007769-73011257	0	0
NM_018827	Crlf1	chr8:73017054-73027980	0	0
NM_025577	2810428I15Rik	chr8:73028194-73030638	5.229	4.39886
NM_019883	Uba52	chr8:73032164-73034266	128.819	113.271
NM_029366	2810422J05Rik	chr8:73037294-73047079	44.8277	40.6713
NM_001111066	Fkbp8	chr8:73051641-73059227	66.0319	53.2268
NM_010223	Fkbp8	chr8:73051641-73059227	0.390647	7.30001
NM_001199631	Fkbp8	chr8:73051641-73059227	1.53247	1.39619
NM_007924	Ell	chr8:73063573-73116757	14.9617	10.4289
NM_023627	Isyna1	chr8:73118379-73121189	127.469	22.3976
NM_133772	Ssbp4	chr8:73121388-73132213	42.0385	15.1422
NM_153074	Lrrc25	chr8:73140742-73144749	0	0
NM_011819	Gdf15	chr8:73153292-73155534	1.95515	0
NM_023217	Pgpep1	chr8:73173009-73183580	15.2298	34.2743
NM_015816	Lsm4	chr8:73197129-73202651	25.0992	1.71716
NM_010592	Jund	chr8:73221637-73224515	68.9976	29.5271
NM_001195253	Gm3336	chr8:73242441-73246534	2.8652	3.18567
NM_023065	Ifi30	chr8:73286671-73290562	118.848	173.745
NM_001166399	Rab3a	chr8:73278577-73284820	0.00561209	0.0457888
NM_009001	Rab3a	chr8:73278577-73284820	6.22851	16.7946
NM_183170	Mpv17l2	chr8:73278577-73284820	51.7077	6.17953
NM_008841	Pik3r2	chr8:73292079-73300611	13.8766	8.29402
NR_029440	2010320M18Rik	chr8:73300760-73301505	1.82407	1.88021
NM_199308	Mast3	chr8:73302015-73316332	11.3201	5.45821
NM_008353	Il12rb1	chr8:73332347-73345322	0	4.15945
NM_027560	Arrdc2	chr8:73359036-73363619	1.20616	0.366933
NM_032397	Kcnn1	chr8:73365947-73380907	0	0
NM_026964	Ccdc124	chr8:73392125-73397389	18.3688	15.0391
NM_053248	Slc5a5	chr8:73406787-73416656	0	0
NM_029751	Rpl18a	chr8:73418620-73421342	99.7282	134.72
NM_001111116	Gm15427	.	.	.
NR_002901	Snora68	chr8:73418620-73421342	36.6158	0
NM_173013	Mtap1s	chr8:73429872-73441428	21.3386	7.0423
NR_035495	Mir1969	chr8:73449423-73449517	0	0
NM_001142322	Myo9b	chr8:73796612-73884611	2.37066	2.27842
NM_001142323	Myo9b	chr8:73796612-73884611	8.97805	4.0642
NM_015742	Myo9b	chr8:73796612-73884611	2.21448	1.49548
NM_001145780	Use1	chr8:73890746-73893631	6.18E-10	0.00880814
NM_025917	Use1	chr8:73890746-73893631	22.6743	44.3672
NM_029865	Ocel1	chr8:73895196-73897588	4.56349	5.17987
NM_010150	Nr2f6	chr8:73898017-73905851	15.7959	3.26775
NM_181418	Ushbp1	chr8:73908172-73919700	0.359381	0
NM_172756	Ankle1	chr8:73929910-73933803	4.41079	0
NM_022419	Abhd8	chr8:73980598-73987556	0	1.12869
NM_053162	Mrpl34	chr8:73988824-73989652	59.6585	52.8846
NM_025600	Dda1	chr8:73993092-74009966	7.86682	7.24319
NM_001164679	Ano8	chr8:73993092-74009966	1.86421	0.470709
NM_032544	Gtpbp3	chr8:74012001-74017299	1.7843	0.819834
NM_032398	Plvap	chr8:74021651-74035668	0	1.71648
NM_198095	Bst2	chr8:74058160-74061336	2.65506	0
NM_028617	Fam125a	chr8:74066828-74071925	14.3602	8.1695
NM_001100462	Tmem221	chr8:74078201-74082770	0	0
NM_145598	Nxnl1	chr8:74084453-74090548	0	0
NM_011977	Slc27a1	chr8:74092825-74110607	22.3674	6.75206
NM_025396	Pgls	chr8:74116082-74120166	15.4971	5.58894
NM_001166213	Fam129c	chr8:74121544-74132048	0	1.03423
NM_146211	Glt25d1	chr8:74134922-74148810	33.1817	20.6401
NM_001190830	Jak3	chr8:74200281-74214476	3.21798	8.62109
NM_010589	Jak3	chr8:74200281-74214476	4.64974	4.00356
NM_013564	Insl3	chr8:74200281-74214476	0.34989	1.39046
NM_028189	B3gnt3	chr8:74215617-74225699	34.6555	18.7538
NM_028715	Fcho1	chr8:74232285-74249580	0.0902194	2.10457
NR_028267	Fcho1	chr8:74232285-74249580	0.441948	0.0138392
NM_145624	Zfp709	chr8:74405966-74416464	0.432375	1.34791
NM_001166645	Zfp882	chr8:74432504-74442750	0.31397	1.02643
NM_001164581	Zfp961	chr8:74474964-74494232	6.79121	7.78255
NM_024444	Cyp4f18	chr8:74512380-74533525	0	1.3521
NM_207555	Olfr372	chr8:74581558-74582574	0	0
NM_146539	Olfr373	chr8:74623660-74624605	0	0
NM_146338	Olfr374	chr8:74630938-74634408	0	0
NM_001001491	Tpm4	chr8:74659190-74677028	20.0433	60.7678
NM_023126	Rab8a	chr8:74685098-74705265	121.129	178.727
NM_197944	Hsh2d	chr8:74713566-74724857	5.4797	4.08154
NM_001080812	Cib3	chr8:74728233-74736736	0	0
NM_026455	Fam32a	chr8:74743628-74747674	19.3562	14.7179
NM_007456	Ap1m1	chr8:74764030-74781278	26.5864	38.5251
NM_008452	Klf2	chr8:74842960-74845553	1.99766	2.73282
NM_007944	Eps15l1	chr8:74864895-74945373	28.917	10.2753
NM_001122832	Eps15l1	chr8:74864895-74945373	6.14352	6.20651
NM_029782	Calr3	chr8:74948081-74967677	0	0.746503
NM_028500	Calr3	chr8:74948081-74967677	0	0.521849
NM_138585	Cherp	chr8:74967778-74999132	72.2355	25.1259
NM_177766	Slc35e1	chr8:75001893-75016513	14.1898	24.4615
NM_027485	Med26	chr8:75018457-75072209	5.00805	1.28328
NM_172396	9130011J15Rik	chr8:75089096-75094947	3.46972	4.3854
NM_001113248	Sin3b	chr8:75247186-75282102	6.62474	4.51242
NM_009188	Sin3b	chr8:75247186-75282102	3.85909	4.84787
NM_007975	F2rl3	chr8:75285778-75287784	0	0
NM_027837	Isx	chr8:77397072-77417405	67.341	95.9671
NM_178017	Hmgxb4	chr8:77517601-77555871	3.91036	7.07037
NM_001136259	Tom1	chr8:77557584-77594020	0.167497	0.0267858
NM_011622	Tom1	chr8:77557584-77594020	5.78087	8.08583
NM_010442	Hmox1	chr8:77617516-77624492	0	2.27407
NM_008566	Mcm5	chr8:77633426-77652338	120.648	12.1125
NM_029182	Rasd2	chr8:77737842-77748012	3.82915	2.96041
NR_028125	0610038B21Rik	chr8:79774264-80042477	0	0
NM_145599	Tmem184c	chr8:80119878-80134552	2.153	2.22038
NM_138944	Pou4f2	chr8:80956907-80960551	0	0
NM_009033	Rbmxrt	chr8:81029167-81032827	22.171	4.00132
NM_001191004	Lsm6	chr8:81328766-81345051	1.01722	0.176542
NM_030145	Lsm6	chr8:81328766-81345051	2.8912	3.86771
NM_026315	1700011L22Rik	chr8:81734328-81772482	0	0
NM_133823	Mmaa	chr8:81790322-81818855	2.49974	0
NM_015751	Abce1	chr8:82207340-82235639	64.6023	45.3976
NM_026904	Anapc10	chr8:82235718-82301220	1.48567	3.83854
NM_010369	Gypa	chr8:83017943-83034684	0	2.11341
NM_001167898	Frem3	chr8:83134937-83219456	0	0
NM_027554	Usp38	chr8:83504631-83538805	5.96566	8.22738
NM_008357	Il15	chr8:84855522-84926444	0	1.08683
NM_145600	Zfp330	chr8:85287518-85298025	2.33526	3.03686
NM_009463	Ucp1	chr8:85814246-85822355	0	0
NM_026233	4933434I20Rik	chr8:85872370-85903301	0	0
NM_009904	Clgn	chr8:85913789-85950728	0	0
NM_019708	Scoc	chr8:85958391-85982290	0.0858067	0.0284289
NM_001039137	Scoc	chr8:85958391-85982290	2.07024	6.40703
NM_146270	Olfr370	chr8:86064991-86066087	0	0
NM_025843	Ndufb7	chr8:86090656-86095522	22.6736	17.2093
NM_018808	Dnajb1	chr8:86132073-86135802	20.8117	10.9394
NM_018771	Gipc1	chr8:86176576-86188688	11.2697	10.0783
NM_013641	Ptger1	chr8:86190538-86223078	14.7455	14.404
NM_001199593	Pkn1	chr8:86190538-86223078	3.60856	7.87036
NM_177262	Pkn1	chr8:86190538-86223078	39.1863	22.2735
NM_001163029	Cd97	chr8:86239075-86265210	6.96601	9.79605
NM_001163030	Cd97	chr8:86239075-86265210	0.128485	4.36817
NM_001163031	Cd97	chr8:86239075-86265210	0.839675	1.16733
NM_011925	Cd97	chr8:86239075-86265210	13.0083	4.60009
NM_181039	Lphn1	chr8:86423996-86465853	4.16725	3.06669
NM_024184	Asf1b	chr8:86479592-86494094	32.2285	16.6671
NM_001081415	Samd1	chr8:86521570-86524285	13.7709	4.71363
NM_183097	1700067K01Rik	chr8:86525604-86528669	0	0
NR_035431	Mir1199	chr8:86535413-86535532	0	0
NM_028877	Palm3	chr8:86545372-86566474	0	0
NM_016671	Il27ra	chr8:86545372-86566474	0	7.65019
NM_173184	Rln3	chr8:86566965-86568878	0	0
NM_009055	Rfx1	chr8:86590734-86620891	12.8698	9.09754
NR_030490	Mir709	chr8:86590734-86620891	0	0
NM_172502	Dcaf15	chr8:86620970-86628661	20.7026	8.71865
NM_001013384	Podnl1	chr8:86649887-86656416	0.992553	3.21455
NM_145970	Cc2d1a	chr8:86656726-86671652	10.021	11.7483
NM_001163752	4930432K21Rik	chr8:86671936-86696496	0	0
NM_029045	4930432K21Rik	chr8:86671936-86696496	0	0
NM_194059	Nanos3	chr8:86697631-86700451	0	0
NR_030534	Mir181d	chr8:86702614-86702686	0	0
NR_029821	Mir181c	chr8:86702771-86702860	0	0
NR_029740	Mir23a	chr8:86732416-86732491	0	0
NR_029746	Mir27a	chr8:86732570-86732657	0	0
NR_029741	Mir24-2	chr8:86732713-86732820	0	0
NR_037294	Mir3074-2	chr8:86732713-86732820	0	0
NM_172503	Zswim4	chr8:86734840-86760941	5.05961	1.8713
NM_001007571	D8Ertd738e	chr8:86770133-86773660	22.4397	23.6591
NM_026423	Mri1	chr8:86774474-86781223	12.0577	1.3306
NM_026350	Ccdc130	chr8:86781693-86794259	8.48111	5.97532
NM_010499	Ier2	chr8:87185229-87186751	60.9062	15.4421
NM_025788	Nacc1	chr8:87194377-87211761	97.96	35.7712
NM_001164559	Trmt1	chr8:87213145-87223707	26.8755	0.358526
NM_001164560	Trmt1	chr8:87213145-87223707	0.0791487	8.45796
NM_198020	Trmt1	chr8:87213145-87223707	0.0336081	0.0123293
NM_008535	Lyl1	chr8:87225355-87228615	0	7.85166
NM_201227	Dand5	chr8:87339303-87356164	0.986215	0.00234606
NR_033145	Dand5	chr8:87339303-87356164	0	2.59183
NM_183358	Gadd45gip1	chr8:87356180-87364540	20.3789	10.0665
NM_009010	Rad23a	chr8:87356180-87364540	39.6757	37.5604
NM_007591	Calr	chr8:87365986-87370830	183.851	123.245
NM_025648	Farsa	chr8:87380884-87393156	42.4221	6.65765
NM_001168246	Syce2	chr8:87396009-87417820	2.99523	0
NM_027954	Syce2	chr8:87396009-87417820	0.538273	0
NR_031759	Syce2	chr8:87396009-87417820	4.68513	0
NM_001168244	Syce2	chr8:87396009-87417820	1.65834	0
NM_001044744	Gcdh	chr8:87396009-87417820	0.235315	5.41922
NM_008097	Gcdh	chr8:87396009-87417820	2.606	0.155095
NM_010635	Klf1	chr8:87425826-87429194	1.44443	0
NM_010062	Dnase2a	chr8:87432522-87435360	0	4.89292
NM_019945	Mast1	chr8:87435751-87461252	0.644892	0.551144
NM_144929	Rtbdn	chr8:87470889-87480502	0	0
NM_027187	Rnaseh2a	chr8:87480508-87489910	10.989	3.67861
NM_011563	Prdx2	chr8:87493546-87498212	49.8094	55.8598
NM_001167991	Hook2	chr8:87514493-87527263	0.35935	0.107882
NM_133255	Hook2	chr8:87514493-87527263	9.54348	4.70091
NM_001130193	Best2	chr8:87531101-87538307	0	0
NM_001130194	Best2	chr8:87531101-87538307	0	0
NM_145388	Best2	.	.	.
NM_019652	Asna1	chr8:87541829-87549177	46.274	33.7635
NM_026760	2310036O22Rik	chr8:87550731-87554185	55.7593	30.5477
NM_008416	Junb	chr8:87500807-87502647	101.002	107.572
NM_145390	Tnpo2	chr8:87560813-87581481	31.5836	8.13022
NM_001122843	Tnpo2	chr8:87560813-87581481	4.96599	0.418599
NM_026791	Fbxw9	chr8:87584017-87591019	7.45242	4.72526
NM_001195531	Gm5741	chr8:87591466-87591881	0	0
NM_001039514	Dhps	chr8:87595655-87604645	2.69173	2.84574
NM_026399	Wdr83	chr8:87595655-87604645	6.12633	2.0529
NM_001001493	BC056474	chr8:87604861-87606238	194.291	67.3549
NM_010764	Man2b1	chr8:87607167-87622638	26.4047	45.9102
NM_001037745	Zfp791	chr8:87633065-87646994	0	0
NM_146859	Olfr371	chr8:87754395-87755334	0	0
NM_001163791	Orc6	chr8:87823530-87832178	0.0672824	0.951522
NM_019716	Orc6	chr8:87823530-87832178	3.79724	0.219812
NR_028268	Orc6	chr8:87823530-87832178	0.582805	0
NM_175441	Mylk3	chr8:87848827-87889223	0.458166	1.68172
NM_173866	Gpt2	chr8:88016515-88051457	0.975131	2.55935
NM_019794	Dnaja2	chr8:88061538-88079170	13.4428	17.2547
NM_172912	Abcc12	chr8:89028739-89090489	0	0
NM_025827	Lonp2	chr8:89147941-89240535	13.3761	12.0965
NM_001168591	Lonp2	chr8:89147941-89240535	0.309432	4.49795
NR_027829	Gm10638	chr8:89247836-89270959	0	0
NM_019626	Cbln1	chr8:89992751-89996491	0	0
NM_177901	4933402J07Rik	chr8:90087805-90113096	0	0
NM_029074	Tmem188	chr8:90642657-90659096	11.2416	17.8858
NM_172757	Heatr3	chr8:90661783-90695842	14.8721	5.05382
NM_001164497	Papd5	chr8:90723111-90783621	6.38825	0.374627
NM_001164498	Papd5	chr8:90723111-90783621	0.626869	17.132
NM_001164499	Papd5	chr8:90723111-90783621	0.411238	0.0761793
NM_012047	Brd7	chr8:90856209-90886090	17.6334	11.7315
NM_027840	Snx20	chr8:91150726-91160027	8.02007	9.66477
NM_145857	Nod2	chr8:91171245-91212373	1.7598	0
NM_021390	Sall1	chr8:91551142-91568061	0	0
NM_011250	Rbl2	chr8:93593992-93659395	5.23079	7.64012
NM_010241	Aktip	chr8:93593992-93659395	10.0098	12.8091
NM_173431	Rpgrip1l	chr8:93740928-93837121	1.87009	0
NM_008393	Irx3	chr8:94322423-94325273	0	0
NM_018826	Irx5	chr8:94881694-94885355	0	0
NR_033641	4933436C20Rik	chr8:94849931-94880019	0	0
NM_022428	Irx6	chr8:95198300-95203979	0	0
NM_008610	Mmp2	chr8:95351226-95377319	0	5.79048
NM_027112	Capns2	chr8:95379248-95443178	0	0
NM_009209	Slc6a2	chr8:95484945-95525566	0	0
NM_001081372	Ces1b	chr8:95580625-95603916	0	0
NM_007954	Ces1c	chr8:95622914-95655182	0	0
NM_053200	Ces1d	chr8:95689970-95721703	0	1.6083
NM_133660	Ces1e	chr8:95725116-95753518	5.1354	2.30059
NM_144930	Ces1f	chr8:95780134-95803635	0	10.6703
NM_021456	Ces1g	chr8:95826267-95861108	0.730935	0
NM_001003951	Ces5a	chr8:96038094-96059607	0	0
NR_026888	4930488L21Rik	chr8:96334737-96493288	0	0
NM_011787	Amfr	chr8:96495487-96536540	15.596	9.1865
NM_026623	Nudt21	chr8:96543302-96560939	3.56407	2.82655
NM_001093757	Ogfod1	chr8:96561097-96591822	0.0880462	0.10108
NM_177767	Ogfod1	chr8:96561097-96591822	7.07985	4.57839
NM_008631	Mt4	chr8:96661103-96662931	0	0
NM_013603	Mt3	chr8:96676506-96678048	0	0
NM_008630	Mt2	chr8:96696517-96697467	831.786	590.68
NM_013602	Mt1	chr8:96702988-96704227	147.231	114.311
NM_172410	Nup93	chr8:96738500-96838966	16.8839	6.69282
NR_029552	Mir138-2	chr8:96848210-96848281	0	0
NR_029552	Mir138-2	chrX_random:1126526-1126597	0	0
NM_022331	Herpud1	chr8:96910399-96919258	28.0187	27.9545
NR_015514	9330175E14Rik	chr8:96957026-96959003	0	0
NM_001033207	Nlrc5	chr8:96996662-97051172	0	0.555236
NM_153507	Cpne2	chr8:97056927-97094429	2.34781	3.47518
NM_026274	Rspry1	chr8:97125840-97184176	1.75403	2.6561
NM_024191	Arl2bp	chr8:97190654-97198322	19.8368	16.5591
NM_024269	Arl2bp	chr8:97190654-97198322	22.1053	2.63702
NM_026385	Pllp	chr8:97198794-97220142	11.2343	3.72784
NM_009137	Ccl22	chr8:97269583-97275288	0	2.0097
NM_009142	Cx3cl1	chr8:97296079-97306326	15.4532	32.1755
NM_011332	Ccl17	chr8:97334352-97335936	0	0
NM_134141	Ciapin1	chr8:97343718-97362240	11.4354	4.43859
NM_026452	Coq9	chr8:97362316-97378795	15.6486	13.3457
NM_053246	Dok4	chr8:97381349-97400212	16.2537	12.5154
NM_001033533	Ccdc102a	chr8:97426768-97441998	0	0.926896
NM_001033468	Gpr114	chr8:97447593-97467190	0	0.220696
NM_001145972	Gpr114	chr8:97447593-97467190	0	4.74057
NM_173036	Gpr97	chr8:97541591-97569149	0	0.993168
NM_001042715	Ccdc135	chr8:97579002-97602041	0	0
NM_028805	Katnb1	chr8:97605100-97666440	4.31333	1.46109
NM_001145832	Kifc3	chr8:97605100-97666440	1.19378	9.04081
NM_145601	Cngb1	chr5:143200557-143579066	0	0
NM_145601	Cngb1	chr8:97762942-97830485	0	0
NM_199455	Tepp	chr8:97835414-97845228	0	0
NM_028532	Tepp	chr8:97835414-97845228	0	0
NM_024467	Zfp319	chr8:97850035-97855850	9.57487	5.12412
NM_133954	AA960436	chr8:97856183-97871413	21.835	4.04364
NM_008609	Mmp15	chr8:97876236-97898193	12.0978	5.06965
NM_008187	Gtl3	chr8:97944149-97958769	6.39146	3.83301
NM_009974	Csnk2a2	chr8:97969995-98012720	10.1168	7.24564
NM_172914	Ccdc113	chr8:98057999-98082788	0	0
NM_027640	Prss54	chr8:98083191-98099097	0	0
NM_030198	Gins3	chr8:98157458-98168959	3.51708	0.895596
NM_001195006	Ndrg4	chr8:98226936-98239019	0	0
NM_145602	Ndrg4	chr8:98226936-98239019	0	0
NM_001035123	Setd6	chr8:98239812-98242904	10.7823	2.46136
NR_015574	4930513N10Rik	chr8:98243350-98345628	1.53596	0.241561
NM_172758	Slc38a7	chr8:98359822-98377391	5.09766	16.4907
NM_010325	Got2	chr8:98388036-98412265	127.351	71.0647
NR_037310	Mir1186b	chr8:98487443-98487506	0	0
NM_009868	Cdh5	chr8:106625524-106668402	0	1.01555
NM_001141922	Bean1	chr8:106694412-106742997	0	0.0927201
NM_001141924	Bean1	chr8:106694412-106742997	0	0.214361
NM_001141925	Bean1	chr8:106694412-106742997	0	0.0435246
NM_021028	Tk2	chr8:106750590-106772458	1.28549	1.27644
NM_029295	Cklf	chr8:106774802-106788836	0	0
NM_001037841	Cklf	chr8:106774802-106788836	0	0.894132
NM_027022	Cmtm2a	chr8:106804941-106817081	0	0
NM_028524	Cmtm2b	chr8:106846136-106854656	0	0
NM_024217	Cmtm3	chr8:106864493-106871572	0	0
NM_153582	Cmtm4	chr8:106878415-106919596	23.8655	22.6467
NM_180958	Ccdc79	chr8:106970618-107033787	0	0
NM_144931	Nae1	chr8:107034927-107058537	4.9453	8.0805
NM_053070	Car7	chr8:107064706-107074243	0	0.985504
NM_001024606	Pdp2	chr8:107115367-107120749	5.50709	4.71188
NM_007663	Cdh16	chr8:107138046-107148161	0	0
NM_019662	Rrad	chr8:107151965-107155221	0	0.627944
NM_026753	Fam96b	chr8:107163738-107165628	3.42445	7.18769
NM_001190330	Ces2a	chr8:107257902-107265534	3.29005	20.5728
NM_133960	Ces2a	chr8:107257902-107265534	13.4648	4.2193
NM_198171	Ces2b	chr8:107355543-107362552	0	1.02543
NM_145603	Ces2c	chr8:107370967-107378382	2.85321	16.2999
NR_033726	Ces2d-ps	chr8:107391323-107397982	0.788546	6.43862
NM_001163756	Ces2e	chr8:107450159-107458572	28.7893	63.7659
NM_172759	Ces2e	chr8:107450159-107458572	1.85528	28.131
NM_197999	Ces2g	chr8:107485617-107493437	11.6087	20.4082
NM_001164681	Ces3a	chr8:107572498-107582314	0	0
NM_198672	Ces3a	chr8:107572498-107582314	0	0
NM_146213	Ces4a	chr8:107655699-107674009	0	0
NM_145604	D230025D16Rik	chr8:107749087-107779051	5.52935	1.47639
NM_178879	B3gnt9-ps	chr8:107749087-107779051	1.57707	0
NM_001033161	Tradd	chr8:107782474-107788494	16.7265	4.94245
NM_015821	Fbxl8	chr8:107788547-107793226	4.55978	4.17043
NM_011939	Hsf4	chr8:107793773-107799745	0	0
NM_030152	Nol3	chr8:107800346-107813428	0.010471	0
NM_001166394	4931428F04Rik	chr8:107800346-107813428	2.3043	0
NM_028888	4931428F04Rik	chr8:107800346-107813428	0.766823	0
NM_177788	Exoc3l	chr8:107813823-107819998	1.85158	0
NM_148952	E2f4	chr8:107821562-107829270	82.5511	23.1273
NM_172760	Elmo3	chr8:107829500-107834523	13.7908	14.3934
NR_029761	Mir328	chr8:107829500-107834523	0	0
NM_177449	Lrrc29	chr8:107836239-107850176	4.03524	1.88705
NM_025486	Tmem208	chr8:107850263-107852957	15.3811	6.9542
NM_177699	Fhod1	chr8:107853059-107871870	17.1908	6.72405
NM_001081333	Plekhg4	chr8:107899280-107937387	0	0
NM_177791	Kctd19	chr8:107899280-107937387	0	0
NM_001170788	Lrrc36	chr8:107937521-107987986	0	0
NM_001033371	Lrrc36	chr8:107937521-107987986	0	0
NM_001170789	Lrrc36	chr8:107937521-107987986	0	0
NM_026481	Tppp3	chr8:107991391-107995322	2.33601	3.02149
NM_008289	Hsd11b2	chr8:108042645-108047888	22.2699	14.9642
NM_013477	Atp6v0d1	chr8:108048369-108089940	11.8256	52.0381
NM_007427	Agrp	chr8:108090597-108092198	0	0
NR_035492	Mir1966	chr8:108129128-108146118	0	0
NM_181322	Ctcf	chr8:108160437-108206822	14.5623	8.70999
NM_001033320	Rltpr	chr8:108214805-108224995	0	3.81347
NM_001012638	Acd	chr8:108214805-108224995	39.0799	20.8151
NM_001047436	Pard6a	chr8:108225053-108227394	0	0
NM_001047435	Pard6a	chr8:108225053-108227394	0	0
NM_019695	Pard6a	chr8:108225053-108227394	0	0
NM_198299	E130303B06Rik	chr8:108227551-108232068	3.08596	0
NM_027655	4933405L10Rik	chr8:108232202-108234068	0	0
NM_145824	Ranbp10	chr8:108292207-108351250	19.6214	6.59572
NM_024445	Tsnaxip1	chr8:108351643-108368576	0	0
NM_177150	Cenpt	chr8:108368577-108375908	7.41233	2.88261
NM_021513	Thap11	chr8:108379002-108380850	12.4725	6.01112
NM_181594	Edc4	chr8:108404850-108417107	25.3892	5.41464
NM_175024	Nrn1l	chr8:108417469-108418915	0	0
NM_173432	Pskh1	chr8:108424373-108455702	28.6488	15.4618
NM_023182	Ctrl	chr8:108455893-108457762	31.8648	378.852
NM_013640	Psmb10	chr8:108459627-108462292	14.1739	23.6039
NM_008490	Lcat	chr8:108463450-108467302	0	1.13458
NM_009195	Slc12a4	chr8:108467492-108489939	0.612175	1.45842
NM_027960	Dpep3	chr8:108497419-108503319	0	0
NM_176913	Dpep2	chr8:108508956-108520323	0	0
NM_028038	Ddx28	chr8:108533515-108535386	6.36473	2.01344
NM_025518	Dus2l	chr8:108535406-108577719	0	2.30911
NM_010901	Nfatc3	chr8:108583502-108654437	66.2977	42.99
NM_133792	Pla2g15	chr8:108674298-108688615	3.64786	0.992997
NM_178798	Slc7a6	chr8:108692774-108722604	11.3093	1.91218
NM_001007567	Slc7a6os	chr8:108724337-108734833	7.00999	10.1251
NM_145404	Prmt7	chr8:108734953-108775594	40.5563	5.42404
NM_011764	Zfp90	chr8:108939238-108949789	4.09385	4.03583
NM_008217	Has3	chr8:109394141-109406802	0.471547	0
